epoch,train_loss,train_accuracy,train_no_number_accuracy,val_loss,val_accuracy,val_no_number_accuracy,learning_rate
31,0.03828498095806156,96.54255319148936,100.0,0.05662853586383992,95.70815450643777,96.29629629629629,0.0003108120228041361
32,0.036505289774920256,96.01063829787235,100.0,0.05212911083880398,96.3519313304721,96.29629629629629,0.00028330303230627153
33,0.07880619075149298,96.27659574468085,100.0,0.04013707426687082,97.63948497854078,96.29629629629629,0.00025641129669947603
34,0.025465650683534995,97.87234042553192,97.5,0.03402326897614532,98.71244635193133,96.29629629629629,0.00023026782981647818
35,0.03265280688979796,98.40425531914893,100.0,0.033452199836675495,98.71244635193133,96.29629629629629,0.00020500000000000005
36,0.04395408196640866,97.6063829787234,97.5,0.032913390301271446,98.71244635193133,98.14814814814815,0.00018073090957699381
37,0.024108486116996834,97.6063829787234,100.0,0.03445351760213574,98.49785407725322,98.14814814814815,0.00015757879511648008
38,0.030936041314687048,97.34042553191489,97.5,0.034462920118433736,98.49785407725322,98.14814814814815,0.0001356564513928681
39,0.02983838432867612,97.34042553191489,100.0,0.03488219603120039,98.49785407725322,98.14814814814815,0.00011507068186115296
40,0.024933834161077226,97.6063829787234,100.0,0.035415658222821854,98.71244635193133,98.14814814814815,9.592177832121906e-05
41,0.029739970141755685,97.34042553191489,100.0,0.03610757814668533,98.71244635193133,96.29629629629629,7.830303230627159e-05
42,0.0275049518261637,97.07446808510639,100.0,0.03517531080999308,98.71244635193133,96.29629629629629,6.230028057586535e-05
43,0.020335875251995667,97.34042553191489,100.0,0.03508012768967698,98.71244635193133,96.29629629629629,4.7991486927840024e-05
44,0.027922260242381265,97.87234042553192,97.5,0.03411152110331588,98.71244635193133,96.29629629629629,3.544636236653369e-05
45,0.014905099091785294,98.67021276595744,100.0,0.03330767150813093,98.71244635193133,96.29629629629629,2.472602547777759e-05
46,0.01795419741288892,98.13829787234043,100.0,0.033327788709559374,98.71244635193133,96.29629629629629,1.5882704665289344e-05
47,0.025226661203695194,98.13829787234043,100.0,0.03388179398866163,98.71244635193133,96.29629629629629,8.959483699139668e-06
48,0.025355801385428225,98.40425531914893,100.0,0.033790226456605725,98.71244635193133,96.29629629629629,3.9900918159561975e-06
49,0.01307557789342744,98.93617021276596,100.0,0.03408303092389057,98.71244635193133,96.29629629629629,9.987393934720791e-07
50,0.0118122907754566,99.20212765957447,100.0,0.034199258687699005,98.71244635193133,96.29629629629629,0.0
